2016-04-21 17:26:52,362 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/apache/maven/maven-plugin-descriptor/2.0.9/maven-plugin-descriptor-2.0.9.jar
2016-04-21 17:26:52,552 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/apache/maven/maven-artifact-manager/2.0.9/maven-artifact-manager-2.0.9.jar
2016-04-21 17:26:52,743 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/apache/maven/maven-artifact-manager/2.0.9/maven-artifact-manager-2.0.9.jar
2016-04-21 17:26:52,931 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/apache/maven/maven-monitor/2.0.9/maven-monitor-2.0.9.jar
2016-04-21 17:26:53,111 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/apache/maven/maven-monitor/2.0.9/maven-monitor-2.0.9.jar
2016-04-21 17:26:53,289 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/apache/maven/maven-toolchain/1.0/maven-toolchain-1.0.jar
2016-04-21 17:26:53,472 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/apache/maven/maven-toolchain/1.0/maven-toolchain-1.0.jar
2016-04-21 17:26:53,676 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/codehaus/plexus/plexus-container-default/1.5.5/plexus-container-default-1.5.5.jar
2016-04-21 17:26:54,043 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/codehaus/plexus/plexus-container-default/1.5.5/plexus-container-default-1.5.5.jar
2016-04-21 17:26:54,260 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/codehaus/plexus/plexus-classworlds/2.2.2/plexus-classworlds-2.2.2.jar
2016-04-21 17:26:54,463 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/codehaus/plexus/plexus-classworlds/2.2.2/plexus-classworlds-2.2.2.jar
2016-04-21 17:26:56,688 [Worker-533] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tcs.ssh.netconf.connector:com.tcs.ssh.netconf.connector.node:1.0.0-SNAPSHOT @ C:\Users\ekirpal\workspace_practice\com.tcs.ssh.netconf.connector.node\pom.xml.
2016-04-21 17:26:57,851 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/apache/maven/maven-plugin-api/2.0.6/maven-plugin-api-2.0.6.jar
2016-04-21 17:26:58,036 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/apache/maven/maven-plugin-api/2.0.6/maven-plugin-api-2.0.6.jar
2016-04-21 17:26:58,213 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/apache/maven/maven-project/2.0.6/maven-project-2.0.6.jar
2016-04-21 17:26:58,904 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/apache/maven/maven-project/2.0.6/maven-project-2.0.6.jar
2016-04-21 17:26:59,082 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/apache/maven/maven-settings/2.0.6/maven-settings-2.0.6.jar
2016-04-21 17:26:59,266 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/apache/maven/maven-settings/2.0.6/maven-settings-2.0.6.jar
2016-04-21 17:26:59,444 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/apache/maven/maven-profile/2.0.6/maven-profile-2.0.6.jar
2016-04-21 17:26:59,626 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/apache/maven/maven-profile/2.0.6/maven-profile-2.0.6.jar
2016-04-21 17:26:59,804 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/apache/maven/maven-artifact-manager/2.0.6/maven-artifact-manager-2.0.6.jar
